-0.9600,-1.4086,0.1992
-0.5966,-0.2149,1.6350
-0.8904,-0.5068,0.7801
-0.5812,-0.2897,1.4980
-0.7976,-0.8122,1.1438
-0.8053,-0.1992,0.8226
-0.8440,-1.0246,0.8840
-0.5889,-0.5430,1.7105
-0.3570,-0.3325,1.8003
-0.9600,-0.5997,0.2464
-1.2151,-0.5384,0.4826
-1.1532,-0.7665,0.2134
-0.2255,0.8836,0.1000
-0.6662,0.2367,1.6350
-1.0373,0.1319,0.6479
-0.6971,1.0200,-0.1598
-0.9909,-0.1840,-0.4856
-0.7048,-0.1133,0.1945
0.0141,2.9103,0.8510
-1.1223,-0.5355,-0.1550
-0.7976,1.2618,-0.2873
-0.4807,-0.7574,-0.1267
-0.4033,0.1805,1.4177
-0.4265,-0.3219,-0.2778
-0.2951,0.5734,1.7200
-0.6121,-0.1153,1.6066
-0.6043,-1.0350,0.6290
-0.2951,0.8502,0.1425
-0.9677,1.2800,-0.4951
-0.6816,-0.9073,1.8333
-0.5812,1.4126,-0.4053
0.3388,1.1498,1.2902
-0.1328,1.8267,1.4508
1.7458,1.3102,0.4164
-0.0477,1.3253,-0.6604
0.4006,0.3903,0.1425
-0.4343,0.5554,1.2146
-0.9909,0.2790,-0.7974
0.6171,-0.0730,0.0811
0.0605,-0.2117,0.5534
-0.8517,1.1511,-0.4998
-1.0527,0.2092,-1.3925
-0.4188,0.8281,-0.0653
-0.1328,-0.2206,1.8758
-0.1482,1.7778,-1.3263
-0.4343,1.1251,-0.9579
-0.1792,-0.9355,0.4967
2.5652,0.4650,0.1331
-0.6585,1.1179,-1.2649
-0.7126,-0.9757,-0.0936
-0.0091,-0.5738,1.5830
0.9418,0.8417,0.1897
-0.8826,-1.3979,1.2146
-0.2410,0.1301,1.6444
-0.3106,0.7993,1.2855
0.0682,1.2673,1.1627
-0.3802,0.0992,0.3173
0.3465,-0.7912,0.9785
1.0345,0.7845,1.3941
-1.0527,-0.7140,-0.7029
-0.3028,0.5185,-0.1881
-0.9290,0.2307,-0.9816
-0.8285,0.1140,-0.4148
0.0064,-0.4850,1.1438
-0.1019,1.6020,-1.1563
-0.1714,-0.1269,0.2134
-0.4961,0.9071,-0.1645
-0.4111,-0.3508,1.0682
-0.2797,-0.5141,1.2571
-0.0323,-0.1703,0.7707
1.5448,0.6726,0.4448
1.6375,1.8760,1.3138
0.4857,0.0982,0.1945
-0.5348,1.4451,-0.8965
-0.2565,-0.0328,1.2288
-0.3260,0.0273,-0.3770
1.5138,0.3529,-0.0747
-1.0450,0.2285,-1.2224
-0.2101,-0.3088,1.4413
-0.0864,0.1462,-0.0086
-1.1764,0.3001,1.1107
0.5089,1.0270,1.4036
0.9186,0.2273,0.0244
-0.4188,0.2220,-1.3641
-0.5116,-0.9970,1.5358
-1.2151,-0.7388,-1.4491
-1.0604,-0.0197,-1.5908
-0.0323,-0.5048,1.6869
-1.1455,-0.7268,-0.4148
-0.6043,0.3478,0.6762
-0.4575,1.9152,-0.3203
-0.0400,-0.3610,1.2996
3.9490,0.6329,0.1803
-0.8363,-0.5195,-0.3345
-0.0014,0.0487,0.7707
-0.2951,0.0142,1.0446
-0.4111,-0.5971,1.5925
0.4857,0.1674,-0.1598
-0.2797,1.4619,-0.1598
-0.1560,-0.7125,1.6491
-1.1223,-1.3960,1.5594
-0.7976,-1.1324,0.3220
-0.9831,-1.1428,-1.0146
-0.9909,0.2351,1.4461
-0.4420,0.0536,0.8037
-0.2487,0.2372,-0.0275
5.1395,-0.7658,0.2275
-0.4265,-0.7612,-0.5754
0.1069,-0.1520,1.5500
0.6403,1.0005,-0.2684
-0.4497,-0.1470,1.3516
-0.2178,-1.5288,-0.6368
0.0760,1.0239,1.1532
-0.8208,0.3215,0.6762
-0.0941,1.0909,0.3125
-0.7126,-1.3537,-1.2319
-0.8440,0.5557,-0.7690
1.1428,0.6121,-0.2637
-0.2255,0.1481,1.0493
0.2460,-0.5668,1.1296
-0.5580,-0.2067,0.9643
-0.0477,1.8229,-1.2508
2.6734,0.8809,-0.6037
-0.1560,0.9407,-1.1846
2.0705,1.1302,-0.6368
-0.4884,-0.3639,0.0528
-0.2487,0.4203,-1.0949
-0.7203,-0.8570,-0.4904
-0.2642,-0.9693,1.5547
-0.3415,-0.7826,1.2855
-0.3338,-0.5020,1.8286
-0.9986,-0.9348,-0.9107
-0.3570,0.3107,0.8321
-0.0400,0.2727,0.3976
0.3388,0.5817,-0.5329
0.1765,0.8912,0.9879
-0.7048,-0.3502,1.0068
0.4084,0.1481,-0.1456
-0.1482,-0.7496,1.3469
-0.4884,2.2864,-0.5140
0.0914,0.7799,1.5500
-0.3338,0.4756,0.9832
0.2615,-0.3847,-0.6698
-0.4807,-0.7521,1.3894
-0.5425,0.5022,-0.4479
-0.7048,0.0502,-0.7737
-0.7203,-0.9504,-1.2224
0.8336,-0.1574,1.1957
-0.3570,-0.5476,1.1202
-0.5657,-1.1122,0.9596
0.0760,0.0853,-1.0902
-0.2333,0.0121,-0.2306
-0.3647,-0.7455,1.1627
1.8617,1.3626,-0.3156
-0.4420,-0.2895,1.2099
1.3979,0.8364,-0.5707
-1.1455,-0.9259,-0.1881
-0.1019,-0.5119,1.4508
-0.8981,0.5214,-0.0936
-1.0527,-0.5278,0.1992
-0.5116,0.9000,-1.0004
-0.0787,-0.8239,0.1661
-0.3492,-0.7463,1.1957
-1.0682,-1.1040,-1.4775
0.2074,-0.1672,-0.0133
-0.4575,-0.5781,1.2666
-0.5734,0.5936,-1.5152
-1.1068,-0.8854,1.1957
1.7535,0.3886,0.6809
-0.2719,-0.6863,1.4933
-0.0323,0.4515,1.4508
-0.5502,1.6470,-0.4998
3.0754,-0.8219,-0.0700
-0.2565,-1.0079,0.5440
0.4006,-0.0613,1.2524
-0.6662,-0.3707,-0.1975
0.3774,0.5149,0.6904
-0.2255,0.2241,-0.0700
-0.8363,-1.5081,-0.6887
-0.6353,-0.7751,0.4826
-0.4807,0.0166,0.8651
-0.1869,0.1737,-1.4019
-0.5193,-1.1889,-0.6037
-0.3106,-0.7748,0.8840
1.4752,0.2346,-0.4195
-0.3338,0.3040,0.2086
0.8181,4.0608,-1.3169
0.8490,-0.7263,0.2370
-0.1482,-0.6676,0.0103
-0.6275,-0.9396,-0.0747
-0.2642,-1.2126,1.8900
0.1610,1.8608,-0.5659
-0.9831,-1.0972,0.0622
-0.3183,-0.1977,1.1580
-0.4575,-1.3603,0.4590
1.8463,-0.4228,-0.1834
-0.3492,0.3143,0.2417
-0.1096,-0.3485,1.5877
-0.2642,-0.3835,0.5298
-0.1637,-0.9216,1.4224
0.2769,4.2159,-0.9390
-0.0245,0.1733,0.0386
-0.2178,0.3538,0.4873
-0.5966,-0.9789,0.8415
-0.9445,-0.8837,1.0304
1.8076,-0.3247,1.3563
-0.3802,-0.5428,0.8746
2.1091,0.8745,-0.5329
-0.8749,-1.4102,0.2748
0.9650,1.2239,-0.8588
2.1323,-0.8566,1.3044
-0.5502,0.6127,-1.0004
-0.5657,-0.1729,-0.5518
-0.7744,0.5915,0.0197
0.5089,-0.0701,0.9076
-0.7821,0.0818,-0.0795
-0.5966,0.2988,-1.2980
1.0268,0.8446,-0.3062
-0.5580,-0.4708,-0.0558
-0.2410,0.2786,0.1897
-1.2692,-1.0585,1.0352
-0.3260,-0.3081,-0.0511
-1.4083,-1.3684,-1.8128
0.0760,-0.3040,1.4224
0.5398,0.9205,0.4778
0.5862,0.7826,-0.5045
-0.9368,-0.4016,-1.4255
0.2228,0.4675,-0.5187
-0.6507,-1.4372,1.0352
-1.3310,-1.4348,-1.7939
1.0036,6.6101,-1.1846
-0.8826,-0.5950,-1.8128
0.1687,0.5620,-0.6935
-0.6507,-0.0806,-0.3109
2.0163,0.0674,-0.3345
-1.1378,-1.2981,-0.9296
2.6502,-0.1892,-0.2542
1.9158,0.0957,1.4319
0.3929,0.0591,-0.5801
0.2692,-0.4589,-0.3534
0.2383,-1.0484,0.5581
-1.1068,-0.3985,-1.4397
-0.9290,-0.9127,-1.3169
0.1687,-0.3728,0.4920
-1.1378,-1.0653,-1.6806
0.1069,0.2894,0.6526
-0.5812,-1.0288,-1.5672
-0.0555,0.0148,0.4070
0.3774,-0.4729,0.2653
2.0241,3.2851,0.1520
-0.0400,-0.6936,1.1816
1.2510,-0.7146,-0.3392
3.7480,-0.1130,-0.6793
0.0064,1.9001,-0.2448
0.4702,-1.1839,0.1850
-0.0864,-1.2030,-1.1469
-0.0245,0.2477,-1.1941
-0.2642,-0.2593,-0.8588
0.2538,-0.5028,0.2323
0.0450,0.6765,-0.9721
0.2074,0.4828,1.0352
0.5089,-0.6173,0.0575
-0.8595,-1.3360,-2.0489
-0.1482,0.4653,-1.1516
0.1996,-0.7690,0.5015
2.6734,0.1743,-0.6132
-0.8440,0.8635,1.5689
-0.3647,-1.2569,-0.2967
-0.2719,0.0636,-0.9249
0.5089,-0.1452,0.4684
-0.8981,-0.3535,-0.0984
-0.4652,0.4485,-0.4431
-0.4497,-0.8698,-1.7278
0.5784,-0.6101,0.7896
0.1996,0.0275,0.7612
-0.4420,0.5019,-0.5093
-0.1946,-0.0353,-0.8021
-0.8904,0.0029,-1.5672
0.2151,-0.1765,0.0858
1.2742,0.6949,0.7659
-0.3338,-1.1095,-0.9202
-0.2874,-1.3930,1.4319
2.0859,1.0517,-0.3817
-1.0450,-0.7551,-1.5672
-0.3647,3.9370,-1.6286
0.6944,0.2390,0.0764
-0.2101,-0.7454,1.4461
-0.2642,-0.2324,-1.0146
0.3465,-0.3215,0.9124
-0.1792,0.1090,-0.9674
-0.9600,-0.7563,-1.2791
-0.8440,-0.7915,-1.1563
-0.5734,-0.4345,-0.1739
2.5266,0.2240,0.8273
-0.0555,0.5233,-1.4302
0.4702,-0.4465,1.2760
-0.2642,1.6482,-1.8978
-0.0091,-0.9352,0.5865
-0.8595,-1.3009,-0.2967
-0.4884,0.3508,-0.5281
0.0141,-0.9140,1.0163
0.4857,-0.3046,-0.4620
-0.2797,0.8783,-1.4869
-0.4884,0.1783,-0.7879
0.8567,0.6491,0.8085
0.0373,-0.7027,1.6019
-0.1792,0.2377,-1.0807
0.3620,-0.8219,-0.8540
-0.7512,-1.4659,-1.1138
1.6917,-0.9412,-0.4479
-0.1869,-0.3304,1.6964
-0.5502,0.0148,-1.6192
-0.3802,-0.3689,1.2949
3.3537,-0.0473,-0.7832
0.0528,0.3261,1.4272
-1.4470,-1.4782,-1.3877
0.3852,2.3984,-1.0430
4.1113,0.6934,-1.2035
-0.0709,0.9204,-0.2542
-0.8826,-0.5114,-1.5294
3.4697,4.0890,-1.8270
-0.2101,-0.7060,-1.3122
-0.9290,-1.0332,-1.5247
-0.1482,-1.0572,-1.3830
-0.6739,-0.7997,-0.3392
-0.2255,-0.0886,-0.6604
-0.2719,-0.9666,-0.9627
0.0682,0.0889,-1.2413
-0.0787,2.6658,-1.0335
1.6453,-0.0097,-0.9107
0.5089,0.0689,0.1992
-0.5038,1.0190,-1.5247
-0.5116,-0.0602,0.5676
0.2847,-0.0846,-0.4715
-0.1173,1.5604,0.5581
5.3792,0.4080,-0.8965
0.0064,-0.6244,0.1000
1.8926,-0.2762,0.3267
0.5011,-0.3354,-0.5895
3.6088,3.0017,-0.9910
-0.3647,-0.7277,0.3031
-0.1714,-0.9509,0.2228
0.3543,-0.5477,-1.7703
-0.5966,0.1130,-0.8635
1.5525,1.6819,-0.0747
0.3079,-0.4931,-0.2920
0.5862,-0.5707,-0.6037
0.2769,-1.0954,0.7046
-0.6585,-0.1613,-0.6368
-0.1560,-0.8308,-0.6462
-0.1637,2.1061,-1.0052
-0.6585,-1.0976,1.7861
-0.5270,-1.0507,0.4495
0.6944,-0.0985,-0.2920
-0.6894,-0.4303,-0.2589
-0.6430,-0.8549,0.7187
1.8849,1.1631,-1.2224
-0.3415,-0.9977,-1.9875
-0.1869,-0.7647,-0.7596
-0.3183,-0.9048,-0.5990
0.7485,-0.0719,0.8604
-0.2642,-0.6179,0.6195
0.6557,0.3697,-0.0936
-0.4033,0.4581,-1.3594
0.4625,-0.2302,-1.2083
-0.3183,-0.7179,-1.8081
0.6712,-1.0432,0.7471
-1.2924,-1.3671,-1.0430
-0.4188,-0.3863,0.0056
-0.8363,-0.6108,-0.1361
1.1582,1.2907,-0.5754
0.0218,0.3112,-0.4337
3.2378,0.8949,-1.1280
-0.2642,-1.3751,-0.8068
0.9572,0.2916,-1.6003
0.5321,-0.2789,1.3799
-0.2333,0.4210,-1.6664
-0.1714,-1.0196,-2.0159
-0.3106,0.2697,-1.8270
-0.2642,-1.0314,0.8462
-0.2101,1.9077,-1.0760
-0.1714,-0.6956,0.5959
1.3283,-0.1882,1.1816
-0.4884,-0.8666,-0.6462
-0.4652,0.6865,-1.4727
0.5862,0.2984,-1.4255
-0.5502,-0.8578,0.2984
0.5243,0.0485,1.1674
1.4829,0.2561,-0.9627
0.2306,-0.4927,0.7423
0.0296,0.1451,-1.0146
0.1378,-0.4024,1.3705
-0.0787,0.0978,-0.9532
-0.6662,-0.0025,-1.4255
